Year,Round,GP_Name,Driver,fp2_TotalLaps,fp2_FastestLap,Q1_Time,Q2_Time,Q3_Time,Race_Position,Race_Points,Race_Status,Race_TotalLaps,Race_FastestLap
2018,14,Italian Grand Prix,VET,27,81.105,80.542,79.629,79.28,4,12,Finished,53,82.505
2018,15,Singapore Grand Prix,ALO,31,100.459,99.022,98.641,,7,6,Finished,61,103.164
2018,15,Singapore Grand Prix,BOT,33,99.368,99.291,97.254,96.702,4,12,Finished,61,104.72
2018,15,Singapore Grand Prix,ERI,37,100.812,99.366,99.453,,11,0,+1 Lap,60,105.169
2018,15,Singapore Grand Prix,GAS,36,101.615,99.614,99.691,,13,0,+1 Lap,60,106.063
2018,15,Singapore Grand Prix,GRO,33,100.384,98.685,98.367,98.32,15,0,+1 Lap,60,105.904
2018,15,Singapore Grand Prix,HAM,20,98.71,99.403,97.344,96.015,1,25,Finished,61,102.913
2018,15,Singapore Grand Prix,HAR,38,101.542,99.809,,,17,0,+1 Lap,60,104.889
2018,15,Singapore Grand Prix,HUL,35,100.668,98.932,98.45,98.588,10,1,+1 Lap,60,106.093
2018,15,Singapore Grand Prix,LEC,37,101.062,99.206,98.747,,9,2,+1 Lap,60,105.203
2018,15,Singapore Grand Prix,MAG,32,101.154,99.644,,,18,0,+2 Laps,59,101.905
2018,15,Singapore Grand Prix,OCO,33,100.87,98.912,98.534,98.365,20,0,Collision,1,
2018,15,Singapore Grand Prix,PER,30,100.774,98.814,98.342,97.985,16,0,+1 Lap,60,105.389
2018,15,Singapore Grand Prix,RAI,35,98.699,98.534,97.194,96.794,5,10,Finished,61,104.715
2018,15,Singapore Grand Prix,RIC,33,99.309,98.153,97.406,96.996,6,8,Finished,61,103.12
2018,15,Singapore Grand Prix,SAI,36,100.274,99.103,98.716,,8,4,+1 Lap,60,105.211
2018,15,Singapore Grand Prix,SIR,36,102.181,101.263,,,19,0,+2 Laps,59,105.902
2018,15,Singapore Grand Prix,STR,17,102.141,101.334,,,14,0,+1 Lap,60,106.033
2018,15,Singapore Grand Prix,VAN,32,101.164,99.864,,,12,0,+1 Lap,60,105.555
2018,15,Singapore Grand Prix,VER,28,99.221,98.751,97.214,96.334,2,18,Finished,61,103.345
2018,15,Singapore Grand Prix,VET,12,100.633,98.218,97.876,96.628,3,15,Finished,61,104.669
2018,16,Russian Grand Prix,ALO,34,96.074,95.504,,,14,0,+1 Lap,52,99.59
2018,16,Russian Grand Prix,BOT,33,93.584,92.964,92.744,91.387,2,18,Finished,53,95.861
2018,16,Russian Grand Prix,ERI,35,95.295,94.17,93.995,95.196,13,0,+1 Lap,52,97.931
2018,16,Russian Grand Prix,GAS,28,95.137,94.383,,,19,0,Brakes,4,104.071
2018,16,Russian Grand Prix,GRO,35,95.911,94.022,93.517,93.704,11,0,+1 Lap,52,98.244
2018,16,Russian Grand Prix,HAM,35,93.385,92.41,92.595,91.532,1,25,Finished,53,95.916
2018,16,Russian Grand Prix,HAR,29,96.024,95.037,,,20,0,Brakes,4,105.852
2018,16,Russian Grand Prix,HUL,35,95.568,94.655,,,12,0,+1 Lap,52,99.108
2018,16,Russian Grand Prix,LEC,32,95.432,93.924,93.488,93.419,7,6,Finished,53,98.107
2018,16,Russian Grand Prix,MAG,33,95.331,94.078,93.747,93.181,8,4,+1 Lap,52,98.015
2018,16,Russian Grand Prix,OCO,33,95.147,94.29,93.596,93.413,9,2,+1 Lap,52,98.366
2018,16,Russian Grand Prix,PER,30,95.122,94.084,93.923,93.563,10,1,+1 Lap,52,98.3
2018,16,Russian Grand Prix,RAI,31,94.388,93.341,93.065,92.237,4,12,Finished,53,96.611
2018,16,Russian Grand Prix,RIC,37,93.844,93.247,,,6,8,Finished,53,96.345
2018,16,Russian Grand Prix,SAI,37,95.341,94.626,,,17,0,+2 Laps,51,99.731
2018,16,Russian Grand Prix,SIR,39,96.861,95.612,,,18,0,+2 Laps,51,99.838
2018,16,Russian Grand Prix,STR,35,97.001,96.437,,,15,0,+1 Lap,52,99.435
2018,16,Russian Grand Prix,VAN,31,96.617,95.977,,,16,0,+2 Laps,51,99.922
2018,16,Russian Grand Prix,VER,32,93.827,93.048,,,5,10,Finished,53,96.283
2018,16,Russian Grand Prix,VET,33,93.928,93.476,93.045,91.943,3,15,Finished,53,95.99
2018,17,Japanese Grand Prix,ALO,34,90.988,90.573,,,14,0,+1 Lap,52,93.943
2018,17,Japanese Grand Prix,BOT,30,88.678,89.297,87.987,88.059,2,18,Finished,53,93.11
2018,17,Japanese Grand Prix,ERI,33,90.478,91.213,,,12,0,+1 Lap,52,96.294
2018,17,Japanese Grand Prix,GAS,10,90.795,90.137,89.81,90.093,11,0,+1 Lap,52,94.133
2018,17,Japanese Grand Prix,GRO,32,90.44,89.724,89.678,89.761,8,4,Finished,53,94.786
2018,17,Japanese Grand Prix,HAM,31,88.217,88.702,88.017,87.76,1,25,Finished,53,92.785
2018,17,Japanese Grand Prix,HAR,27,90.502,90.248,89.848,90.023,13,0,+1 Lap,52,94.857
2018,17,Japanese Grand Prix,HUL,36,90.644,90.361,,,19,0,Engine,37,94.934
2018,17,Japanese Grand Prix,LEC,26,90.906,89.706,89.864,,18,0,Mechanical,39,94.515
2018,17,Japanese Grand Prix,MAG,25,90.956,90.219,90.226,,20,0,Collision damage,8,99.908
2018,17,Japanese Grand Prix,OCO,32,90.035,89.899,89.538,90.126,9,2,Finished,53,94.67
2018,17,Japanese Grand Prix,PER,28,90.51,90.247,89.567,97.229,7,6,Finished,53,94.073
2018,17,Japanese Grand Prix,RAI,33,89.498,89.631,88.595,89.521,5,10,Finished,53,94.223
2018,17,Japanese Grand Prix,RIC,27,89.513,89.806,,,4,12,Finished,53,93.187
2018,17,Japanese Grand Prix,SAI,31,90.904,90.236,90.49,,10,1,+1 Lap,52,94.197
2018,17,Japanese Grand Prix,SIR,39,91.087,90.372,,,16,0,+1 Lap,52,93.985
2018,17,Japanese Grand Prix,STR,32,91.215,90.317,90.714,,17,0,+1 Lap,52,93.354
2018,17,Japanese Grand Prix,VAN,32,91.981,91.041,,,15,0,+1 Lap,52,95.023
2018,17,Japanese Grand Prix,VER,32,89.257,89.48,88.849,89.057,3,15,Finished,53,93.367
2018,17,Japanese Grand Prix,VET,36,89.05,89.049,88.279,92.192,6,8,Finished,53,92.318
2018,18,United States Grand Prix,ALO,3,111.728,95.294,,,18,0,Collision,1,133.811
2018,18,United States Grand Prix,BOT,,,94.518,93.702,92.616,5,10,Finished,56,98.47
2018,18,United States Grand Prix,ERI,9,113.07,95.536,,,10,1,+1 Lap,55,100.098
2018,18,United States Grand Prix,GAS,10,109.728,94.85,,,12,0,+1 Lap,55,99.646
2018,18,United States Grand Prix,GRO,,,94.892,94.419,94.25,17,0,Collision damage,2,129.819
2018,18,United States Grand Prix,HAM,3,108.716,94.13,93.48,92.237,3,15,Finished,56,97.392
2018,18,United States Grand Prix,HAR,19,112.505,95.206,,,9,2,+1 Lap,55,99.915
2018,18,United States Grand Prix,HUL,6,112.208,94.932,94.564,94.215,6,8,Finished,56,99.548
2018,18,United States Grand Prix,LEC,9,114.101,95.069,94.255,94.42,15,0,Collision damage,31,101.982
2018,18,United States Grand Prix,MAG,,,94.972,94.732,,20,0,Disqualified,56,98.963
2018,18,United States Grand Prix,OCO,6,115.348,94.876,94.522,94.145,19,0,Disqualified,56,99.992
2018,18,United States Grand Prix,PER,6,114.963,95.193,94.525,94.594,8,4,Finished,56,99.569
2018,18,United States Grand Prix,RAI,7,113.443,94.703,92.884,92.307,1,25,Finished,56,98.482
2018,18,United States Grand Prix,RIC,,,94.755,94.185,93.494,16,0,Battery,9,100.933
2018,18,United States Grand Prix,SAI,2,114.42,94.891,94.566,,7,6,Finished,56,99.858
2018,18,United States Grand Prix,SIR,8,115.446,95.362,,,13,0,+1 Lap,55,100.522
2018,18,United States Grand Prix,STR,5,114.637,95.48,,,14,0,+2 Laps,54,100.433
2018,18,United States Grand Prix,VAN,10,113.354,95.735,,,11,0,+1 Lap,55,99.24
2018,18,United States Grand Prix,VER,5,109.798,94.766,,,2,18,Finished,56,98.246
2018,18,United States Grand Prix,VET,8,113.912,94.569,93.079,92.298,4,12,Finished,56,98.28
2018,19,Mexican Grand Prix,ALO,31,79.543,76.857,76.871,,20,0,Engine,4,84.197
2018,19,Mexican Grand Prix,BOT,40,78.14,75.58,75.923,75.16,5,10,+1 Lap,70,78.741
2018,19,Mexican Grand Prix,ERI,41,79.322,76.701,76.633,76.513,9,2,+2 Laps,69,82.44
2018,19,Mexican Grand Prix,GAS,36,79.047,76.828,,,10,1,+2 Laps,69,82.755
2018,19,Mexican Grand Prix,GRO,39,78.733,76.911,,,16,0,+3 Laps,68,81.37
2018,19,Mexican Grand Prix,HAM,40,78.1,75.673,75.644,74.894,4,12,Finished,71,80.728
2018,19,Mexican Grand Prix,HAR,35,78.061,76.682,77.184,,14,0,+2 Laps,69,82.438
2018,19,Mexican Grand Prix,HUL,36,78.046,76.498,76.126,75.827,6,8,+2 Laps,69,80.637
2018,19,Mexican Grand Prix,LEC,39,79.024,76.862,76.32,76.189,7,6,+2 Laps,69,80.537
2018,19,Mexican Grand Prix,MAG,35,79.67,77.599,,,15,0,+2 Laps,69,81.874
2018,19,Mexican Grand Prix,OCO,24,78.485,76.252,76.844,,11,0,+2 Laps,69,82.629
2018,19,Mexican Grand Prix,PER,24,78.167,76.242,77.167,,18,0,Brakes,38,83.545
2018,19,Mexican Grand Prix,RAI,42,78.133,76.446,75.996,75.33,3,15,Finished,71,80.334
2018,19,Mexican Grand Prix,RIC,32,76.873,75.866,75.845,74.759,17,0,Engine,62,79.462
2018,19,Mexican Grand Prix,SAI,35,77.953,76.813,76.188,76.084,19,0,Suspension,29,82.386
2018,19,Mexican Grand Prix,SIR,37,79.335,77.886,,,13,0,+2 Laps,69,82.64
2018,19,Mexican Grand Prix,STR,25,79.219,77.689,,,12,0,+2 Laps,69,82.983
2018,19,Mexican Grand Prix,VAN,30,79.096,76.966,,,8,4,+2 Laps,69,81.921
2018,19,Mexican Grand Prix,VER,21,76.72,75.756,75.64,74.785,1,25,Finished,71,79.186
2018,19,Mexican Grand Prix,VET,42,77.954,76.089,75.715,74.97,2,18,Finished,71,79.522
2018,20,Brazilian Grand Prix,ALO,36,70.332,69.402,,,17,0,+2 Laps,69,72.643
2018,20,Brazilian Grand Prix,BOT,48,68.846,68.492,67.727,67.441,5,10,Finished,71,70.54
2018,20,Brazilian Grand Prix,ERI,44,70.532,68.754,68.579,68.296,20,0,Collision,20,75.281
2018,20,Brazilian Grand Prix,GAS,44,70.33,69.046,68.616,69.029,13,0,+1 Lap,70,73.822
2018,20,Brazilian Grand Prix,GRO,44,69.769,68.735,68.239,68.517,8,4,Finished,71,72.362
2018,20,Brazilian Grand Prix,HAM,43,68.849,68.464,67.795,67.281,1,25,Finished,71,71.795
2018,20,Brazilian Grand Prix,HAR,46,70.734,69.28,,,11,0,+1 Lap,70,72.949
2018,20,Brazilian Grand Prix,HUL,6,71.674,69.009,68.834,,19,0,Overheating,32,74.029
2018,20,Brazilian Grand Prix,LEC,44,69.943,68.667,68.335,68.492,7,6,Finished,71,72.082
2018,20,Brazilian Grand Prix,MAG,39,70.007,68.474,68.659,,9,2,Finished,71,72.206
2018,20,Brazilian Grand Prix,OCO,45,70.159,69.264,68.77,,15,0,+1 Lap,70,72.352
2018,20,Brazilian Grand Prix,PER,23,70.32,69.217,68.741,,10,1,+1 Lap,70,72.472
2018,20,Brazilian Grand Prix,RAI,42,69.412,68.452,68.028,67.456,3,15,Finished,71,71.769
2018,20,Brazilian Grand Prix,RIC,44,69.164,68.544,68.055,67.78,4,12,Finished,71,71.343
2018,20,Brazilian Grand Prix,SAI,48,70.458,69.269,,,12,0,+1 Lap,70,72.169
2018,20,Brazilian Grand Prix,SIR,46,70.569,69.259,70.381,,16,0,+2 Laps,69,74.262
2018,20,Brazilian Grand Prix,STR,44,70.662,69.441,,,18,0,+2 Laps,69,71.751
2018,20,Brazilian Grand Prix,VAN,26,70.596,69.601,,,14,0,+1 Lap,70,72.968
2018,20,Brazilian Grand Prix,VER,28,69.339,68.205,68.017,67.778,2,18,Finished,71,71.578
2018,20,Brazilian Grand Prix,VET,42,68.919,68.452,67.776,67.374,6,8,Finished,71,70.831
2018,21,Abu Dhabi Grand Prix,ALO,35,98.725,97.89,97.743,,11,0,+1 Lap,54,102.393
2018,21,Abu Dhabi Grand Prix,BOT,37,97.236,96.789,96.392,94.956,5,10,Finished,55,100.953
2018,21,Abu Dhabi Grand Prix,ERI,36,99.502,97.619,97.132,,18,0,Power loss,25,106.077
2018,21,Abu Dhabi Grand Prix,GAS,32,98.506,98.166,,,16,0,Engine,47,103.988
2018,21,Abu Dhabi Grand Prix,GRO,30,98.06,97.575,96.732,96.192,9,2,+1 Lap,54,103.195
2018,21,Abu Dhabi Grand Prix,HAM,35,97.443,96.828,95.693,94.794,1,25,Finished,55,101.357
2018,21,Abu Dhabi Grand Prix,HAR,35,98.957,97.994,,,12,0,+1 Lap,54,104.174
2018,21,Abu Dhabi Grand Prix,HUL,36,98.23,97.569,96.63,96.542,20,0,Collision,1,
2018,21,Abu Dhabi Grand Prix,LEC,33,98.831,97.124,96.58,96.237,7,6,Finished,55,102.876
2018,21,Abu Dhabi Grand Prix,MAG,30,98.318,97.934,97.309,,10,1,+1 Lap,54,102.822
2018,21,Abu Dhabi Grand Prix,OCO,33,98.402,96.936,96.814,96.54,17,0,Engine,45,103.591
2018,21,Abu Dhabi Grand Prix,PER,31,98.806,97.255,97.541,,8,4,Finished,55,102.816
2018,21,Abu Dhabi Grand Prix,RAI,40,97.461,97.01,96.735,95.365,19,0,Power loss,7,105.198
2018,21,Abu Dhabi Grand Prix,RIC,31,97.428,97.117,96.964,95.401,4,12,Finished,55,101.249
2018,21,Abu Dhabi Grand Prix,SAI,37,98.511,97.757,96.982,,6,8,Finished,55,101.351
2018,21,Abu Dhabi Grand Prix,SIR,39,100.935,98.635,,,15,0,+1 Lap,54,103.831
2018,21,Abu Dhabi Grand Prix,STR,33,100.046,98.682,,,13,0,+1 Lap,54,104.033
2018,21,Abu Dhabi Grand Prix,VAN,18,99.938,98.577,,,14,0,+1 Lap,54,103.249
2018,21,Abu Dhabi Grand Prix,VER,32,97.28,97.195,96.144,95.589,3,15,Finished,55,101.909
2018,21,Abu Dhabi Grand Prix,VET,39,97.569,96.775,96.345,95.125,2,18,Finished,55,100.867
2019,1,Australian Grand Prix,ALB,40,84.675,82.757,82.636,,14,0,+1 Lap,57,88.188
2019,1,Australian Grand Prix,BOT,33,82.648,82.367,81.193,80.598,1,26,Finished,58,85.58
2019,1,Australian Grand Prix,GAS,31,83.442,83.02,,,11,0,+1 Lap,57,87.229
2019,1,Australian Grand Prix,GIO,37,84.293,82.431,82.714,,15,0,+1 Lap,57,88.479
2019,1,Australian Grand Prix,GRO,37,83.814,82.959,81.87,81.826,18,0,Wheel,30,88.462
2019,1,Australian Grand Prix,HAM,33,82.6,82.043,81.014,80.486,2,18,Finished,58,86.057
2019,1,Australian Grand Prix,HUL,37,83.574,82.54,82.562,,7,6,+1 Lap,57,88.444
2019,1,Australian Grand Prix,KUB,33,86.655,86.067,,,17,0,+3 Laps,55,89.284
2019,1,Australian Grand Prix,KVY,36,83.933,82.511,82.774,,10,1,+1 Lap,57,87.448
2019,1,Australian Grand Prix,LEC,35,83.754,82.017,81.739,81.442,5,10,Finished,58,86.926
2019,1,Australian Grand Prix,MAG,27,83.988,82.519,82.221,82.099,6,8,Finished,58,88.182
2019,1,Australian Grand Prix,NOR,26,84.733,82.702,82.423,82.304,12,0,+1 Lap,57,88.555
2019,1,Australian Grand Prix,PER,34,84.401,82.908,82.532,82.781,13,0,+1 Lap,57,88.485
2019,1,Australian Grand Prix,RAI,40,83.572,82.966,82.349,82.314,8,4,+1 Lap,57,88.27
2019,1,Australian Grand Prix,RIC,31,83.644,82.921,82.57,,19,0,Damage,29,89.848
2019,1,Australian Grand Prix,RUS,32,86.453,84.36,,,16,0,+2 Laps,56,88.713
2019,1,Australian Grand Prix,SAI,26,84.133,83.084,,,20,0,Engine,10,90.899
2019,1,Australian Grand Prix,STR,38,84.011,83.017,,,9,2,+1 Lap,57,87.568
2019,1,Australian Grand Prix,VER,33,83.4,82.876,81.678,81.32,3,15,Finished,58,86.256
2019,1,Australian Grand Prix,VET,35,83.473,82.885,81.912,81.19,4,12,Finished,58,87.954
2019,2,Bahrain Grand Prix,ALB,36,90.458,89.514,89.513,,9,2,Finished,57,96.752
2019,2,Bahrain Grand Prix,BOT,36,89.557,89.498,88.83,88.256,2,18,Finished,57,94.209
2019,2,Bahrain Grand Prix,GAS,31,90.429,89.9,89.526,,8,4,Finished,57,95.291
2019,2,Bahrain Grand Prix,GIO,10,91.144,90.026,,,11,0,Finished,57,95.237
2019,2,Bahrain Grand Prix,GRO,34,90.068,89.688,89.249,89.015,20,0,Retired,16,97.262
2019,2,Bahrain Grand Prix,HAM,33,89.449,89.262,88.578,88.19,1,25,Finished,57,93.528
2019,2,Bahrain Grand Prix,HUL,32,89.669,90.034,,,17,0,Engine,54,95.215
2019,2,Bahrain Grand Prix,KUB,37,92.932,91.799,,,16,0,+2 Laps,55,97.903
2019,2,Bahrain Grand Prix,KVY,36,90.093,89.876,89.854,,12,0,+1 Lap,56,94.934
2019,2,Bahrain Grand Prix,LEC,32,88.881,88.495,88.046,87.866,3,16,Finished,57,93.411
2019,2,Bahrain Grand Prix,MAG,33,90.0,89.532,89.017,88.757,13,0,+1 Lap,56,95.892
2019,2,Bahrain Grand Prix,NOR,25,90.017,89.381,89.258,89.043,6,8,Finished,57,95.777
2019,2,Bahrain Grand Prix,PER,32,90.716,89.893,89.756,,10,1,Finished,57,96.33
2019,2,Bahrain Grand Prix,RAI,6,91.088,89.959,89.471,89.022,7,6,Finished,57,95.589
2019,2,Bahrain Grand Prix,RIC,30,90.848,89.859,89.488,,18,0,Out of fuel,54,96.697
2019,2,Bahrain Grand Prix,RUS,32,91.904,91.759,,,15,0,+1 Lap,56,97.313
2019,2,Bahrain Grand Prix,SAI,33,90.192,89.528,89.055,88.813,19,0,Collision damage,53,95.586
2019,2,Bahrain Grand Prix,STR,31,91.129,90.217,,,14,0,+1 Lap,56,97.037
2019,2,Bahrain Grand Prix,VER,34,89.725,89.579,89.109,88.752,4,12,Finished,57,95.311
2019,2,Bahrain Grand Prix,VET,32,88.846,88.733,88.356,88.16,5,10,Finished,57,94.895
2019,3,Chinese Grand Prix,ALB,37,94.634,,,,10,1,+1 Lap,55,98.901
2019,3,Chinese Grand Prix,BOT,37,93.33,92.658,91.728,91.547,2,18,Finished,56,94.872
2019,3,Chinese Grand Prix,GAS,32,94.455,93.863,92.948,92.93,6,9,Finished,56,94.742
2019,3,Chinese Grand Prix,GIO,40,95.914,,,,15,0,+1 Lap,55,98.048
2019,3,Chinese Grand Prix,GRO,32,95.704,93.752,93.156,,11,0,+1 Lap,55,96.873
2019,3,Chinese Grand Prix,HAM,32,94.037,93.115,91.637,91.57,1,25,Finished,56,95.892
2019,3,Chinese Grand Prix,HUL,31,94.096,93.644,93.968,92.962,20,0,Power Unit,16,99.677
2019,3,Chinese Grand Prix,KUB,38,96.121,95.281,,,17,0,+2 Laps,54,99.772
2019,3,Chinese Grand Prix,KVY,20,94.694,93.783,93.236,,19,0,Collision,41,97.975
2019,3,Chinese Grand Prix,LEC,13,94.158,92.712,92.324,91.865,5,10,Finished,56,94.86
2019,3,Chinese Grand Prix,MAG,34,94.788,94.036,93.15,,13,0,+1 Lap,55,97.471
2019,3,Chinese Grand Prix,NOR,38,94.296,94.148,93.967,,18,0,Collision,50,98.346
2019,3,Chinese Grand Prix,PER,35,94.784,94.026,93.299,,8,4,+1 Lap,55,98.702
2019,3,Chinese Grand Prix,RAI,33,94.551,94.125,93.419,,9,2,+1 Lap,55,97.812
2019,3,Chinese Grand Prix,RIC,32,94.336,93.709,93.214,92.958,7,6,+1 Lap,55,98.632
2019,3,Chinese Grand Prix,RUS,35,96.229,95.253,,,16,0,+2 Laps,54,97.283
2019,3,Chinese Grand Prix,SAI,36,94.141,93.686,93.523,,14,0,+1 Lap,55,97.502
2019,3,Chinese Grand Prix,STR,37,94.779,94.292,,,12,0,+1 Lap,55,96.678
2019,3,Chinese Grand Prix,VER,29,93.551,93.274,92.369,92.089,4,12,Finished,56,96.143
2019,3,Chinese Grand Prix,VET,33,93.357,93.557,92.232,91.848,3,15,Finished,56,94.836
2019,4,Azerbaijan Grand Prix,ALB,33,104.216,102.154,102.494,,11,0,+1 Lap,50,105.754
2019,4,Azerbaijan Grand Prix,BOT,31,104.003,102.026,101.5,100.495,1,25,Finished,51,104.024
2019,4,Azerbaijan Grand Prix,GAS,24,104.24,,,,17,0,Transmission,39,105.712
2019,4,Azerbaijan Grand Prix,GIO,31,105.366,102.14,102.381,102.424,12,0,+1 Lap,50,105.969
2019,4,Azerbaijan Grand Prix,GRO,31,105.618,103.407,,,18,0,Brakes,38,108.517
2019,4,Azerbaijan Grand Prix,HAM,31,103.541,101.614,101.58,100.554,2,18,Finished,51,104.166
2019,4,Azerbaijan Grand Prix,HUL,24,106.717,103.427,,,14,0,+1 Lap,50,107.407
2019,4,Azerbaijan Grand Prix,KUB,27,108.111,105.455,,,16,0,+2 Laps,49,107.709
2019,4,Azerbaijan Grand Prix,KVY,9,104.177,102.324,102.221,101.681,19,0,Collision,33,107.681
2019,4,Azerbaijan Grand Prix,LEC,28,102.872,101.426,101.995,,5,11,Finished,51,103.009
2019,4,Azerbaijan Grand Prix,MAG,25,104.901,102.382,102.699,,13,0,+1 Lap,50,106.682
2019,4,Azerbaijan Grand Prix,NOR,32,104.295,102.371,102.084,101.886,8,4,Finished,51,105.394
2019,4,Azerbaijan Grand Prix,PER,28,105.436,102.249,101.87,101.593,6,8,Finished,51,105.524
2019,4,Azerbaijan Grand Prix,RAI,30,105.482,,,,10,1,+1 Lap,50,106.479
2019,4,Azerbaijan Grand Prix,RIC,15,105.483,102.486,102.477,,20,0,Collision,31,106.767
2019,4,Azerbaijan Grand Prix,RUS,,,105.062,,,15,0,+2 Laps,49,107.251
2019,4,Azerbaijan Grand Prix,SAI,27,104.183,101.936,102.398,,7,6,Finished,51,105.807
2019,4,Azerbaijan Grand Prix,STR,8,107.875,102.63,,,9,2,Finished,51,106.009
2019,4,Azerbaijan Grand Prix,VER,24,103.793,101.727,101.388,101.069,4,12,Finished,51,104.794
2019,4,Azerbaijan Grand Prix,VET,28,103.196,102.042,101.889,100.797,3,15,Finished,51,104.629
2019,5,Spanish Grand Prix,ALB,44,78.779,77.796,77.445,,11,0,Finished,66,81.028
2019,5,Spanish Grand Prix,BOT,35,77.284,76.979,75.924,75.406,2,18,Finished,66,78.737
2019,5,Spanish Grand Prix,GAS,34,78.238,77.862,76.932,76.708,6,8,Finished,66,80.536
2019,5,Spanish Grand Prix,GIO,37,79.427,78.664,,,16,0,Finished,66,81.833
2019,5,Spanish Grand Prix,GRO,42,78.153,78.042,77.066,76.911,10,1,Finished,66,81.057
2019,5,Spanish Grand Prix,HAM,35,77.333,77.292,76.038,76.04,1,26,Finished,66,78.492
2019,5,Spanish Grand Prix,HUL,43,78.861,78.404,,,13,0,Finished,66,81.282
2019,5,Spanish Grand Prix,KUB,23,80.781,80.254,,,18,0,+1 Lap,65,83.202
2019,5,Spanish Grand Prix,KVY,40,78.722,77.914,77.243,77.573,9,2,Finished,66,80.726
2019,5,Spanish Grand Prix,LEC,42,77.585,77.388,76.714,76.588,5,10,Finished,66,80.002
2019,5,Spanish Grand Prix,MAG,40,78.355,77.669,77.272,76.922,7,6,Finished,66,80.77
2019,5,Spanish Grand Prix,NOR,43,79.041,77.611,77.338,,20,0,Collision,45,82.561
2019,5,Spanish Grand Prix,PER,40,79.448,78.286,77.886,,15,0,Finished,66,81.859
2019,5,Spanish Grand Prix,RAI,30,78.727,78.132,77.788,,14,0,Finished,66,81.382
2019,5,Spanish Grand Prix,RIC,40,78.934,78.385,77.299,78.106,12,0,Finished,66,80.615
2019,5,Spanish Grand Prix,RUS,38,80.191,79.072,,,17,0,+1 Lap,65,82.382
2019,5,Spanish Grand Prix,SAI,45,78.658,77.76,77.599,,8,4,Finished,66,80.859
2019,5,Spanish Grand Prix,STR,33,78.839,78.471,,,19,0,Collision,45,83.226
2019,5,Spanish Grand Prix,VER,30,78.035,77.244,76.726,76.357,3,15,Finished,66,79.769
2019,5,Spanish Grand Prix,VET,41,77.673,77.425,76.667,76.272,4,12,Finished,66,79.82
2019,6,Monaco Grand Prix,ALB,51,72.031,72.007,71.429,71.653,8,4,Finished,78,75.607
2019,6,Monaco Grand Prix,BOT,48,71.199,71.562,70.701,70.252,3,15,Finished,78,75.163
2019,6,Monaco Grand Prix,GAS,39,71.938,71.74,71.457,71.041,5,11,Finished,78,74.279
2019,6,Monaco Grand Prix,GIO,51,72.239,71.976,72.185,,19,0,+2 Laps,76,76.299
2019,6,Monaco Grand Prix,GRO,51,72.392,71.837,72.027,,10,1,Finished,78,76.746
2019,6,Monaco Grand Prix,HAM,41,71.118,71.542,70.835,70.166,1,25,Finished,78,76.167
2019,6,Monaco Grand Prix,HUL,49,72.872,72.097,71.67,,13,0,+1 Lap,77,76.276
2019,6,Monaco Grand Prix,KUB,45,75.146,73.751,,,18,0,+1 Lap,77,77.388
2019,6,Monaco Grand Prix,KVY,39,72.577,71.602,71.412,71.271,7,6,Finished,78,76.288
2019,6,Monaco Grand Prix,LEC,42,72.35,72.149,,,20,0,Collision,17,79.151
2019,6,Monaco Grand Prix,MAG,54,72.174,71.865,71.363,71.109,14,0,+1 Lap,77,76.992
2019,6,Monaco Grand Prix,NOR,27,72.393,71.845,71.724,,11,0,Finished,78,76.413
2019,6,Monaco Grand Prix,PER,44,72.752,72.233,,,12,0,+1 Lap,77,76.613
2019,6,Monaco Grand Prix,RAI,51,72.342,71.993,72.115,,17,0,+1 Lap,77,76.436
2019,6,Monaco Grand Prix,RIC,53,72.888,71.767,71.543,71.218,9,2,Finished,78,75.697
2019,6,Monaco Grand Prix,RUS,37,75.052,73.477,,,15,0,+1 Lap,77,77.038
2019,6,Monaco Grand Prix,SAI,47,72.419,71.872,71.608,71.417,6,8,Finished,78,75.891
2019,6,Monaco Grand Prix,STR,40,74.558,72.846,,,16,0,+1 Lap,77,76.379
2019,6,Monaco Grand Prix,VER,17,72.052,71.597,70.618,70.641,4,12,Finished,78,76.229
2019,6,Monaco Grand Prix,VET,42,71.881,71.434,71.227,70.947,2,18,Finished,78,76.277
2019,7,Canadian Grand Prix,ALB,45,73.436,72.02,72.193,,19,0,Collision damage,60,77.151
2019,7,Canadian Grand Prix,BOT,46,72.311,71.229,71.095,71.101,4,13,Finished,70,73.078
2019,7,Canadian Grand Prix,GAS,38,73.345,72.023,71.196,71.079,8,4,+1 Lap,69,76.157
2019,7,Canadian Grand Prix,GIO,16,74.87,72.122,72.136,,13,0,+1 Lap,69,76.365
2019,7,Canadian Grand Prix,GRO,39,73.598,72.109,,,14,0,+1 Lap,69,76.245
2019,7,Canadian Grand Prix,HAM,8,72.938,71.518,71.01,70.446,1,25,Finished,70,74.813
2019,7,Canadian Grand Prix,HUL,42,73.168,71.72,71.553,71.324,7,6,+1 Lap,69,75.995
2019,7,Canadian Grand Prix,KUB,44,75.287,74.393,,,18,0,+3 Laps,67,77.285
2019,7,Canadian Grand Prix,KVY,40,73.521,71.965,71.921,,10,1,+1 Lap,69,76.198
2019,7,Canadian Grand Prix,LEC,39,72.177,71.214,71.205,70.92,3,15,Finished,70,74.356
2019,7,Canadian Grand Prix,MAG,41,72.935,72.107,71.786,,17,0,+2 Laps,68,77.309
